HHNR;Wegnummer;Distanz_km;Emissionen;Verkehrsmittel
113981;5;0.462;21.127925308181997;Fahrzeugähnliche Geräte
113986;5;0.5;0.0;Zu Fuss
113993;1;1.52;0.0;Zu Fuss
113993;5;3.27;0.0;Zu Fuss
113993;6;0.42;0.0;Zu Fuss
113999;2;0.401;0.0;Zu Fuss
113999;5;0.152;0.0;Zu Fuss
113999;8;1.5;0.0;Zu Fuss
114006;3;3.473;19.379449059145998;Velo
114012;3;37.535;6181.406105732334;Motorrad
114015;1;0.258;0.0;Zu Fuss
114015;3;0.838;0.0;Zu Fuss
114018;1;9.516;0.0;Zu Fuss
114026;1;7.34;1537.4266611821445;Auto
114033;3;22.272;4450.501983772133;Auto
114043;3;35.881;4625.878860875002;Auto
114051;3;6.203;1124.4520002881611;Auto
114066;1;0.527;0.0;Zu Fuss
114066;2;0.202;0.0;Zu Fuss
114066;4;2.0;0.0;Zu Fuss
114075;1;1.309;0.0;Zu Fuss
114076;1;0.149;0.0;Zu Fuss
114105;4;0.187;0.0;Zu Fuss
114121;1;1.15;0.0;Zu Fuss
114133;1;12.732;0.0;Zu Fuss
114133;4;8.586;0.0;Zu Fuss
114136;3;0.1;0.0;Zu Fuss
114146;4;2.0;0.0;Zu Fuss
114152;5;0.203;0.0;Zu Fuss
114161;1;2.438;0.0;Zu Fuss
114161;2;2.908;0.0;Zu Fuss
114168;1;0.2;0.0;Zu Fuss
114168;2;23.779;4980.717789679866;Auto
114168;3;0.67;0.0;Zu Fuss
114169;1;15.42;174.64468368365996;E-Bike_25
114171;3;23.989;5643.401574796221;Auto
114173;5;2.5;0.0;Zu Fuss
114178;3;5.286;0.0;Zu Fuss
114186;1;2.584;0.0;Zu Fuss
114188;2;29.009;5878.266218905789;Auto
114188;3;2.71;0.0;Zu Fuss
114191;4;2.9;0.0;Zu Fuss
114197;1;3.775;621.681312085775;Motorrad
114197;3;1.532;268.4555869989513;Auto
114213;1;5.32;0.0;Zu Fuss
114214;2;69.541;12474.72954409901;Auto
114215;2;3.5;0.0;Zu Fuss
114216;3;4.295;0.0;Zu Fuss
114216;4;4.692;1103.79091204068;Auto
114234;4;0.546;82.76825620948135;Auto
114236;1;2.5;0.0;Zu Fuss
114236;2;2.5;0.0;Zu Fuss
114251;1;0.254;51.469530821540566;Auto
114252;1;2.606;0.0;Zu Fuss
114252;2;3.622;20.210873738043997;Velo
114255;1;2.0;0.0;Zu Fuss
114255;2;0.3;0.0;Zu Fuss
114282;2;2.5;0.0;Zu Fuss
114296;1;1.062;0.0;Zu Fuss
114296;2;1.5;0.0;Zu Fuss
114311;1;2.0;0.0;Zu Fuss
114311;2;2.0;0.0;Zu Fuss
114341;1;12.0;0.0;Zu Fuss
114346;1;4.0;0.0;Zu Fuss
114357;1;0.406;0.0;Zu Fuss
114361;2;0.252;0.0;Zu Fuss
114361;4;2.9;0.0;Zu Fuss
114371;1;2.519;151.21647736899;Seilbahn
114383;1;0.495;0.0;Zu Fuss
114383;2;0.4;0.0;Zu Fuss
114388;1;5.278;0.0;Zu Fuss
114392;1;0.918;183.43933284405617;Auto
114399;3;1.0;0.0;Zu Fuss
114399;4;7.986;1672.7369640600282;Auto
114399;6;8.78;1839.0471505693772;Auto
114414;1;8.059;1688.027447202575;Auto
114418;3;0.2;1.1160062804;Velo
114419;3;2.5;0.0;Zu Fuss
114422;4;0.482;0.0;Zu Fuss
114422;7;1.17;0.0;Zu Fuss
114423;1;32.96;0.0;Zu Fuss
114438;1;7.662;1161.4842107638206;Auto
114454;1;2.116;0.0;Zu Fuss
114464;1;5.928;0.0;Zu Fuss
114478;1;7.894;0.0;Zu Fuss
114481;1;2.0;0.0;Zu Fuss
114481;7;2.0;0.0;Zu Fuss
114482;5;4.46;0.0;Zu Fuss
114485;1;1.902;0.0;Zu Fuss
114493;3;0.992;0.0;Zu Fuss
114511;6;2.5;0.0;Zu Fuss
114516;1;3.81;429.14003200115656;Auto
114516;3;0.782;0.0;Zu Fuss
114522;1;3.574;0.0;Zu Fuss
114524;3;1.904;0.0;Zu Fuss
114574;1;6.824;0.0;Zu Fuss
114577;1;1.0;0.0;Zu Fuss
114585;1;1.173;53.642979191552996;Fahrzeugähnliche Geräte
114589;6;1.0;0.0;Zu Fuss
114611;3;2.0;0.0;Zu Fuss
114613;2;1.789;0.0;Zu Fuss
114613;3;0.781;0.0;Zu Fuss
114622;1;6.0;0.0;Zu Fuss
114645;3;2.5;0.0;Zu Fuss
114648;1;0.253;0.0;Zu Fuss
114662;1;7.977;44.511910493753994;Velo
114666;2;0.648;3.6158603484959997;Velo
114671;3;0.781;35.716254687641;Fahrzeugähnliche Geräte
114674;1;2.0;11.160062803999999;Velo
114676;1;2.9;0.0;Zu Fuss
114676;2;18.55;2089.3825705043187;Auto
114681;1;4.542;0.0;Zu Fuss
114685;1;0.313;0.0;Zu Fuss
114689;1;3.106;0.0;Zu Fuss
114699;2;1.117;0.0;Zu Fuss
114699;4;0.42;0.0;Zu Fuss
114733;1;2.64;0.0;Zu Fuss
114735;1;14.92;3509.9233605385643;Auto
114735;3;10.286;2419.7769226876458;Auto
114752;1;1.441;61.591397483539005;Tram
114765;5;2.222;0.0;Zu Fuss
114768;1;2.0;0.0;Zu Fuss
114768;2;1.0;0.0;Zu Fuss
114769;1;0.485;0.0;Zu Fuss
114781;3;0.716;125.46618817966652;Auto
114792;1;1.949;0.0;Zu Fuss
114802;1;14.934;0.0;Zu Fuss
114813;5;4.829;732.0291377941124;Auto
114816;1;15.022;2390.913394328034;Auto
114816;2;2.0;0.0;Zu Fuss
114824;1;3.356;0.0;Zu Fuss
114824;2;1.446;0.0;Zu Fuss
114825;1;4.09;0.0;Zu Fuss
114835;1;25.0;139.50078505;Velo
114839;3;4.0;0.0;Zu Fuss
114839;4;1.065;0.0;Zu Fuss
114841;1;15.637;1193.7521320904696;Auto
114842;1;3.9789999999999996;644.6789194315546;Zu Fuss, Auto
114842;3;22.509;3944.2994828716674;Auto
114844;1;1.0;9.806207682;E-Bike_45
114848;1;2.5;0.0;Zu Fuss
114848;2;2.206;0.0;Zu Fuss
114865;1;2.5;0.0;Zu Fuss
114865;4;12.246;120.08681927377201;E-Bike_45
114869;3;3.746;0.0;Zu Fuss
114873;2;10.4;1340.7970835010178;Auto
114877;4;0.638;0.0;Zu Fuss
114877;5;0.967;0.0;Zu Fuss
114882;3;0.074;0.0;Zu Fuss
114882;5;1.0;0.0;Zu Fuss
114885;2;5.479;30.572992051557996;Velo
114886;1;0.493;0.0;Zu Fuss
114886;3;1.522;0.0;Zu Fuss
114888;1;1.5;0.0;Zu Fuss
114888;6;1.0;0.0;Zu Fuss
114895;1;4.078;731.538906268759;Auto
114897;2;6.05;1208.9411369352285;Auto
114915;1;0.798;167.14802120209148;Auto
114915;2;2.5;0.0;Zu Fuss
114915;3;0.063;0.0;Zu Fuss
114922;1;1.872;0.0;Zu Fuss
114934;3;6.118;0.0;Zu Fuss
114939;3;2.0;0.0;Zu Fuss
114942;6;0.748;0.0;Zu Fuss
114946;3;1.25;0.0;Zu Fuss
114947;4;2.606;0.0;Zu Fuss
114959;1;2.0;0.0;Zu Fuss
114981;4;1.0;0.0;Zu Fuss
114981;5;7.882;1597.176543052688;Auto
114998;1;2.0;0.0;Zu Fuss
115008;1;1.516;0.0;Zu Fuss
115013;1;2.948;0.0;Zu Fuss
115013;2;1.406;0.0;Zu Fuss
115013;3;0.644;0.0;Zu Fuss
115013;4;2.0;0.0;Zu Fuss
115029;1;38.181;6921.280319684391;Auto
115031;1;18.876;3953.741915050976;Auto
115031;3;0.032;0.0;Zu Fuss
115038;1;2.0;0.0;Zu Fuss
115038;4;1.5;0.0;Zu Fuss
115052;1;0.593;124.20899319904791;Auto
115052;3;0.592;123.99953452586233;Auto
115052;5;0.418;0.0;Zu Fuss
115057;3;0.269;0.0;Zu Fuss
115061;1;5.5;30.690172710999995;Velo
115062;1;7.996;44.617931090392;Velo
115062;3;0.173;0.0;Zu Fuss
115062;4;0.228;0.0;Zu Fuss
115066;3;2.8;0.0;Zu Fuss
115076;3;0.195;1.08810612339;Velo
115087;1;2.0;0.0;Zu Fuss
115091;5;20.94;3795.9092190930346;Auto
115094;1;4.971;0.0;Zu Fuss
115108;1;4.886;0.0;Zu Fuss
115123;1;15.522;0.0;Zu Fuss
115129;1;5.104;0.0;Zu Fuss
115132;3;5.458;0.0;Zu Fuss
115136;1;26.53;5375.931703525478;Auto
115136;2;46.768;9476.878021503186;Auto
115138;1;8.62;1722.491338906061;Auto
115138;3;12.774;2552.5643112744806;Auto
115138;5;1.0;0.0;Zu Fuss
115139;1;2.58;0.0;Zu Fuss
115139;2;14.072;78.52220188894398;Velo
115141;1;7.014;39.138340253627995;Velo
115152;1;0.9;0.0;Zu Fuss
115152;2;1.0;0.0;Zu Fuss
115154;1;2.182;0.0;Zu Fuss
115154;3;2.8;0.0;Zu Fuss
115154;4;2.8;0.0;Zu Fuss
115158;1;0.453;0.0;Zu Fuss
115158;2;0.096;0.0;Zu Fuss
115166;3;35.517;198.185975304834;Velo
115167;1;2.18;0.0;Zu Fuss
115181;1;2.0;0.0;Zu Fuss
115194;1;4.0;0.0;Zu Fuss
115194;2;0.402;0.0;Zu Fuss
115194;4;2.0;0.0;Zu Fuss
115196;2;59.073;419.276315563434;Zug
115198;1;67.672;13522.556135319137;Auto
115204;1;2.5;0.0;Zu Fuss
115205;1;5.04;0.0;Zu Fuss
115217;1;4.456;0.0;Zu Fuss
115217;2;0.506;65.23493502418414;Auto
115223;1;0.353;0.0;Zu Fuss
115224;1;2.0;0.0;Zu Fuss
115224;4;2.0;0.0;Zu Fuss
115226;1;0.941;142.64639028044311;Auto
115226;4;4.397;0.0;Zu Fuss
115236;1;2.5;0.0;Zu Fuss
115251;1;3.0;0.0;Zu Fuss
115252;1;0.243;0.0;Zu Fuss
115271;1;33.786;5121.626930940543;Auto
115271;3;2.0;0.0;Zu Fuss
115275;1;2.5;0.0;Zu Fuss
115275;2;1.0;0.0;Zu Fuss
115277;3;0.653;29.862630359833;Fahrzeugähnliche Geräte
115286;1;27.807;5824.4173252713745;Auto
115293;1;1.0;0.0;Zu Fuss
115297;1;1.0;0.0;Zu Fuss
115297;2;1.2;0.0;Zu Fuss
115297;3;1.5;0.0;Zu Fuss
115297;4;0.1;0.0;Zu Fuss
115301;1;85.93;15414.697944010411;Auto
115303;1;0.914;0.0;Zu Fuss
115309;3;11.406;129.18270182203798;E-Bike_25
115353;5;3.836;0.0;Zu Fuss
115389;1;2.5;0.0;Zu Fuss
115394;1;2.9;0.0;Zu Fuss
115423;1;1.349;0.0;Zu Fuss
115423;4;2.0;0.0;Zu Fuss
115423;5;1.5;0.0;Zu Fuss
115427;1;1.0;0.0;Zu Fuss
115446;1;3.645;728.3620568808112;Auto
115448;1;5.0;647.9430260909996;Anderes
115454;1;1.0;0.0;Zu Fuss
115456;3;32.899;4987.166412153346;Auto
115456;4;4.899;742.6404526927639;Auto
115464;3;0.41;0.0;Zu Fuss
115469;1;0.88;154.20425362864043;Auto
115473;4;1.619;328.06760000029203;Auto
115478;3;3.316;581.0696648097405;Auto
115478;5;1.0;0.0;Zu Fuss
115479;1;1.566;8.738329175532;Velo
115483;3;5.455;988.857917390282;Auto
115489;3;1.0;0.0;Zu Fuss
115494;1;2.336;0.0;Zu Fuss
115496;1;0.652;0.0;Zu Fuss
115509;3;2.622;0.0;Zu Fuss
115517;1;2.327;417.4328187561064;Auto
115524;3;1.229;6.857858593058;Velo
115526;1;8.448;1094.764536883353;Auto
115545;1;6.201;1086.6142917627265;Auto
115545;2;48.258;8456.350990466966;Auto
115547;1;2.5;0.0;Zu Fuss
115547;3;1.494;0.0;Zu Fuss
115554;1;0.675;3.76652119635;Velo
115562;1;2.0;0.0;Zu Fuss
115562;4;2.5;0.0;Zu Fuss
115565;1;2.486;0.0;Zu Fuss
115565;2;2.0;0.0;Zu Fuss
115568;1;2.0;0.0;Zu Fuss
115589;1;2.9;0.0;Zu Fuss
115619;1;2.477;582.7131477248005;Auto
115636;1;2.5;0.0;Zu Fuss
115645;1;3.59;751.956636736226;Auto
115645;3;3.241;678.8555597944592;Auto
115657;1;5.24;1047.082902072826;Auto
115667;3;3.286;0.0;Zu Fuss
115672;5;3.822;0.0;Zu Fuss
115675;2;0.8;0.0;Zu Fuss
115675;5;2.931;689.5164456929311;Auto
115675;7;9.45;2223.108294711088;Auto
115686;1;2.926;0.0;Zu Fuss
115688;1;2.0;0.0;Zu Fuss
115695;1;12.485;2056.077134143285;Auto
115704;1;2.582;0.0;Zu Fuss
115704;2;39.438;6026.299175899037;Auto
115708;3;5.811;32.425562477022;Velo
115711;1;4.4;0.0;Zu Fuss
115712;1;167.81;39477.227823859015;Auto
115714;2;0.84;0.0;Zu Fuss
115734;5;0.202;42.310651983486814;Auto
115741;1;0.193;0.0;Zu Fuss
115741;2;0.322;0.0;Zu Fuss
115749;1;0.837;0.0;Zu Fuss
115749;3;2.0;0.0;Zu Fuss
115752;1;1.476;0.0;Zu Fuss
115753;2;0.468;0.0;Zu Fuss
115762;1;0.583;0.0;Zu Fuss
115767;6;1.558;0.0;Zu Fuss
115767;7;2.0;0.0;Zu Fuss
115772;1;1.231;0.0;Zu Fuss
115777;5;14.453;3400.061818355487;Auto
115792;2;2.0;0.0;Zu Fuss
115799;1;0.317;0.0;Zu Fuss
115799;3;0.134;0.0;Zu Fuss
115799;5;2.846;0.0;Zu Fuss
115799;7;0.264;0.0;Zu Fuss
115799;8;0.134;0.0;Zu Fuss
115827;5;8.171;0.0;Zu Fuss
115848;4;1.5;0.0;Zu Fuss
115849;1;5.197;1053.0990223604188;Auto
115858;3;15.0;0.0;Zu Fuss
115867;1;22.57;3118.2106780751487;Auto, Zu Fuss
115882;2;1.205;0.0;Zu Fuss
115887;4;0.452;0.0;Zu Fuss
115888;1;6.636;37.029088383672;Velo
115888;2;2.0;0.0;Zu Fuss
115897;3;1.5;0.0;Zu Fuss
115898;3;0.216;0.0;Zu Fuss
115901;1;3.684;0.0;Zu Fuss
115906;1;3.222;0.0;Zu Fuss
115917;1;0.25;0.0;Zu Fuss
115919;3;0.095;0.0;Zu Fuss
115921;3;0.198;0.0;Zu Fuss
115922;3;2.0;0.0;Zu Fuss
115933;3;58.419;10479.59082033218;Auto
115938;2;2.498;322.0491456332253;Auto
115942;1;2.25;245.2388642907103;Auto
115954;1;11.174;1217.9106975930652;Auto
115954;2;2.0;0.0;Zu Fuss
115967;1;12.977;1681.6713299165804;Auto
115973;1;2.9;0.0;Zu Fuss
115974;1;9.7;0.0;Zu Fuss
116011;3;7.485;843.0743148369178;Auto
116015;1;4.396;0.0;Zu Fuss
116017;3;1.92;0.0;Zu Fuss
116038;5;0.283;0.0;Zu Fuss
116049;2;2.82;15.735688553639998;Velo
116049;4;1.0;0.0;Zu Fuss
116056;2;0.734;172.67317336697764;Auto
116071;3;2.87;0.0;Zu Fuss
116082;1;9.15;0.0;Zu Fuss
116093;3;2.5;0.0;Zu Fuss
116096;4;1.956;10.914541422311999;Velo
116103;1;2.0;0.0;Zu Fuss
116108;1;7.302;0.0;Zu Fuss
116112;1;2.9;0.0;Zu Fuss
116119;3;2.0;0.0;Zu Fuss
116125;1;1.494;8.336566914588;Velo
116127;1;11.639;0.0;Zu Fuss
116136;1;0.504;0.0;Zu Fuss
116136;2;1.924;0.0;Zu Fuss
116139;3;9.986;0.0;Zu Fuss
116157;3;1.61;0.0;Zu Fuss
116162;4;10.491;2197.4309403899015;Auto
116163;1;4.728;26.382388468655996;Velo
116177;1;1.0;0.0;Zu Fuss
116192;1;13.601;2848.8474139970504;Auto
116203;3;32.615;5912.3008204737025;Auto
116203;6;2.0;0.0;Zu Fuss
116203;7;0.825;0.0;Zu Fuss
116203;9;1.035;0.0;Zu Fuss
116208;1;3.393;615.0678118616363;Auto
116209;1;27.484;6465.598769506831;Auto
116214;1;10.0;457.31440060999995;Fahrzeugähnliche Geräte
116215;1;2.0;0.0;Zu Fuss
116215;2;2.0;0.0;Zu Fuss
116223;1;0.866;0.0;Zu Fuss
116223;3;5.162;0.0;Zu Fuss
116235;1;1.905;0.0;Zu Fuss
116251;1;8.978;1880.5199678601218;Auto
116253;1;6.291;0.0;Zu Fuss
116256;1;77.382;5907.458430992179;Auto
116263;1;7.516;0.0;Zu Fuss
116263;5;0.5;0.0;Zu Fuss
116281;1;2.9;0.0;Zu Fuss
116281;2;1.0;0.0;Zu Fuss
116287;1;0.14;0.0;Zu Fuss
116287;4;0.14;0.0;Zu Fuss
116309;3;15.122;2649.859912923069;Auto
116309;4;4.384;768.2175544408633;Auto
116314;4;0.154;0.0;Zu Fuss
116348;2;0.701;0.0;Zu Fuss
116355;3;1.128;0.0;Zu Fuss
116363;4;6.001;773.6657017393854;Auto
116368;1;5.752;0.0;Zu Fuss
116373;1;1.357;7.572102612514;Velo
116375;1;8.9;1803.459938235083;Auto
116383;1;3.736;0.0;Zu Fuss
116391;1;5.372;0.0;Zu Fuss
116408;2;0.165;0.0;Zu Fuss
116413;1;2.61;395.65045550686136;Auto
116423;3;16.642;2916.212714645266;Auto
116431;3;2.5;0.0;Zu Fuss
116436;1;0.636;0.0;Zu Fuss
116442;1;4.392;566.2289221861992;Auto
116442;3;98.397;12685.616406274006;Auto
116442;4;0.216;0.0;Zu Fuss
116444;3;4.48;0.0;Zu Fuss
116448;5;1.82;368.79742557166867;Auto
116469;1;1.459;8.141265815518;Velo
116469;3;1.0;5.5800314019999995;Velo
116471;1;11.014;0.0;Zu Fuss
116471;4;1.5;0.0;Zu Fuss
116499;1;245.0;38994.393663318355;Auto
116507;1;1.445;193.87475909970001;Bus
116514;9;1.628;177.44394269567837;Auto
116517;3;3.5;19.530109906999996;Velo
116523;1;1.412;0.0;Zu Fuss
116524;4;4.346;0.0;Zu Fuss
116535;1;3.29;0.0;Zu Fuss
116539;1;1.994;0.0;Zu Fuss
116554;1;7.066;0.0;Zu Fuss
116565;1;1.226;222.24377758395704;Auto
116565;3;1.123;203.5723998587143;Auto
116569;1;5.0;0.0;Zu Fuss
116573;1;2.0;0.0;Zu Fuss
116594;1;38.909;5042.163040434941;Auto
116611;1;0.4;0.0;Zu Fuss
116614;5;1.607;291.3097476161655;Auto
116616;1;6.462;0.0;Zu Fuss
116622;1;1.0;0.0;Zu Fuss
116625;1;1.388;0.0;Zu Fuss
116626;3;4.092;0.0;Zu Fuss
116627;1;48.571;9444.32809173053;Auto, Zu Fuss
116638;5;7.99;1211.2058005746446;Auto
116642;3;3.78;0.0;Zu Fuss
116654;4;4.966;0.0;Zu Fuss
116655;1;2.0;0.0;Zu Fuss
116661;1;3.505;0.0;Zu Fuss
116661;3;0.213;0.0;Zu Fuss
116672;1;6.667;1350.9738660913818;Auto
116678;3;2.513;323.98298758058246;Auto
116681;3;1.7;0.0;Zu Fuss
116681;4;2.5;0.0;Zu Fuss
116716;5;1.231;257.8436266914469;Auto
116721;1;8.917;1149.6045763056322;Auto
116725;3;2.5;0.0;Zu Fuss
116742;1;2.5;0.0;Zu Fuss
116746;1;1.91;0.0;Zu Fuss
116747;5;1.526;319.63393528119246;Auto
116766;3;3.342;0.0;Zu Fuss
116769;5;8.682;0.0;Zu Fuss
116777;1;0.3;0.0;Zu Fuss
116778;1;2.0;0.0;Zu Fuss
116786;1;2.0;0.0;Zu Fuss
116791;5;5.052;765.8337552569592;Auto
116793;3;2.0;0.0;Zu Fuss
116803;1;1.171;0.0;Zu Fuss
116814;1;1.029;0.0;Zu Fuss
116828;2;0.7;0.0;Zu Fuss
116828;3;1.212;0.0;Zu Fuss
116828;4;0.437;0.0;Zu Fuss
116837;5;1.532;0.0;Zu Fuss
116839;1;0.465;0.0;Zu Fuss
116846;3;2.5;0.0;Zu Fuss
116857;3;0.51;0.0;Zu Fuss
116869;1;3.93;0.0;Zu Fuss
116874;2;16.419;3327.0796321215535;Auto
116878;1;17.816;0.0;Zu Fuss
116897;1;3.139;0.0;Zu Fuss
116897;6;0.5;0.0;Zu Fuss
116897;7;0.5;0.0;Zu Fuss
116913;1;3.262;0.0;Zu Fuss
116917;1;2.0;0.0;Zu Fuss
116917;2;5.582;0.0;Zu Fuss
116919;5;2.626;550.0384757853285;Auto
116938;1;2.564;0.0;Zu Fuss
116947;1;3.057;610.8649678695857;Auto
116948;2;2.0;0.0;Zu Fuss
116949;3;7.804;0.0;Zu Fuss
116949;4;0.142;0.0;Zu Fuss
116955;1;3.382;0.0;Zu Fuss
116955;2;2.0;0.0;Zu Fuss
116967;5;0.515;0.0;Zu Fuss
116972;1;5.598;0.0;Zu Fuss
116992;1;0.354;0.0;Zu Fuss
116992;4;1.0;0.0;Zu Fuss
117005;1;1.291;7.203820539981999;Velo
117005;4;0.124;0.0;Zu Fuss
117005;5;1.444;0.0;Zu Fuss
117007;1;3.439;19.189727991477998;Velo
117021;4;3.24;0.0;Zu Fuss, Zu Fuss
117023;3;0.212;0.0;Zu Fuss
117027;1;6.418;72.689337216714;E-Bike_25
117032;1;2.4;0.0;Zu Fuss
117032;2;1.504;0.0;Zu Fuss
117033;3;1.0;0.0;Zu Fuss
117033;4;1.076;0.0;Zu Fuss
117042;3;4.295;30.48417678711;Zug
117043;1;0.96;0.0;Zu Fuss
117043;3;1.0;0.0;Zu Fuss
117045;3;2.691;537.7290247095372;Auto
117052;3;2.0;0.0;Zu Fuss
117068;4;15.259;1977.3925270245127;Auto
117071;3;13.536;3184.337976424263;Auto
117076;1;4.153;829.873147387108;Auto
117081;1;0.917;0.0;Zu Fuss
117081;5;0.2;0.0;Zu Fuss
117083;1;9.556;0.0;Zu Fuss
117084;1;2.0;0.0;Zu Fuss
117093;1;3.0;0.0;Zu Fuss
117108;1;5.689;31.744798645977998;Velo
117109;5;1.862;0.0;Zu Fuss
117116;2;0.261;0.0;Zu Fuss
117143;5;2.0;0.0;Zu Fuss
117143;6;1.0;0.0;Zu Fuss
117147;3;2.339;13.051693449277998;Velo
117178;6;9.682;2027.978873782769;Auto
117187;2;15.198;1991.5821942872449;Auto
117187;5;6.185;810.4971622362553;Auto
117187;6;0.795;104.17869749035134;Auto
117201;3;2.0;19.612415364;E-Bike_45
117211;1;3.012;0.0;Zu Fuss
117226;1;3.828;21.360360206855997;Velo
117226;3;1.939;0.0;Zu Fuss
117235;1;112.456;19705.901756889078;Auto
117239;3;1.0;0.0;Zu Fuss
117241;3;0.219;38.37583130076393;Auto
117247;1;0.086;0.0;Zu Fuss
117254;1;49.768;11707.899853035073;Auto
117254;2;2.83;0.0;Zu Fuss
117254;3;7.199;0.0;Zu Fuss
117272;3;6.792;0.0;Zu Fuss
117274;1;1.723;0.0;Zu Fuss
117274;3;3.962;718.2135781302103;Auto
117277;3;0.3;0.0;Zu Fuss
117277;4;0.3;0.0;Zu Fuss
117277;5;0.1;0.0;Zu Fuss
117286;1;11.644;2088.778573956211;Auto
117301;1;59.705;10462.232912384065;Auto
117308;2;0.146;0.0;Zu Fuss
117316;3;2.994;0.0;Zu Fuss
117319;1;0.708;0.0;Zu Fuss
117326;6;9.348;0.0;Zu Fuss
117337;1;4.59;701.3721085596779;Auto
117346;1;1.982;0.0;Zu Fuss
117346;3;1.24;251.26857566421378;Auto
117365;1;1.5;0.0;Zu Fuss
117368;3;4.781;0.0;Zu Fuss
117372;3;4.628;0.0;Zu Fuss
117372;4;2.0;0.0;Zu Fuss
117373;3;1.52;196.97467993166387;Auto
117386;1;0.8;0.0;Zu Fuss
117386;2;0.8;0.0;Zu Fuss
117386;3;0.8;0.0;Zu Fuss
117386;4;0.15;0.0;Zu Fuss
117396;1;1.5;0.0;Zu Fuss
117408;1;2.5;0.0;Zu Fuss
117408;2;2.125;0.0;Zu Fuss
117409;1;0.8;0.0;Zu Fuss
117409;2;0.8;0.0;Zu Fuss
117413;3;0.7;0.0;Zu Fuss
117414;4;1.693;306.89944163918375;Auto
117415;1;73.352;12853.625468372766;Auto
117418;2;1.054;0.0;Zu Fuss
117431;1;9.656;0.0;Zu Fuss
117434;3;4.277;41.941150255914;E-Bike_45
117445;1;1.538;322.1474393594194;Auto
117458;1;2.5;0.0;Zu Fuss
117465;1;1.301;0.0;Zu Fuss
117465;2;0.382;0.0;Zu Fuss
117468;1;0.779;0.0;Zu Fuss
117469;1;2.87;601.1463920426097;Auto
117476;1;2.992;0.0;Zu Fuss
117484;5;3.764;0.0;Zu Fuss
117485;3;1.452;8.102205595704;Velo
117487;3;2.5;0.0;Zu Fuss
117488;1;5.568;0.0;Zu Fuss
117488;2;2.0;0.0;Zu Fuss
117506;5;2.5;0.0;Zu Fuss
117511;1;0.342;0.0;Zu Fuss
117523;1;2.0;0.0;Zu Fuss
117539;1;2.5;0.0;Zu Fuss
117549;1;0.975;0.0;Zu Fuss
117553;1;0.047;0.26226147589399995;Velo
117553;3;5.445;825.4087089022453;Auto
117564;5;3.0;388.76581565459975;Anderes
117567;1;2.5;0.0;Zu Fuss
117567;2;1.648;0.0;Zu Fuss
117571;2;0.299;0.0;Zu Fuss
117587;1;0.416;63.06152854055721;Auto
117587;3;9.053;1372.346196821309;Auto
117596;1;1.964;0.0;Zu Fuss
117599;2;0.706;0.0;Zu Fuss
117599;3;6.283;952.441307260387;Auto
117599;5;1.0;0.0;Zu Fuss
117602;1;2.8;0.0;Zu Fuss
117602;3;2.0;0.0;Zu Fuss
117618;1;5.276;0.0;Zu Fuss
117622;3;1.0;0.0;Zu Fuss
117677;1;3.062;0.0;Zu Fuss
117678;3;5.3;0.0;Zu Fuss
117703;2;12.843;1946.873103476866;Auto
117708;3;2.0;0.0;Zu Fuss
117708;4;1.0;0.0;Zu Fuss
117708;5;1.5;0.0;Zu Fuss
117722;3;6.854;0.0;Zu Fuss
117723;1;2.0;0.0;Zu Fuss
117743;3;1.281;0.0;Zu Fuss
117749;1;65.814;13785.313117035646;Auto
117752;1;6.185;0.0;Zu Fuss
117753;1;1.715;359.22162451326676;Auto
117759;3;1.864;0.0;Zu Fuss
117767;1;14.63;2343.947030785162;Zu Fuss, Auto
117768;3;2.0;0.0;Zu Fuss
117781;1;0.5;0.0;Zu Fuss
117787;1;37.054;3553.8807568341326;Auto
117796;1;1.11;0.0;Zu Fuss
117797;2;4.009;839.7198208009834;Auto
117798;1;6.852;0.0;Zu Fuss
117798;2;7.876;0.0;Zu Fuss
117815;3;2.0;0.0;Zu Fuss
117818;3;2.5;0.0;Zu Fuss
117818;4;0.5;0.0;Zu Fuss
117826;1;1.235;0.0;Zu Fuss
117834;3;12.168;0.0;Zu Fuss
117842;1;1.318;0.0;Zu Fuss
117845;3;0.994;108.34108049109601;Auto
117847;1;0.395;0.0;Zu Fuss
117859;2;5.731;758.7554716754884;Auto, Anderes
117861;1;3.498;0.0;Zu Fuss
117871;1;0.459;0.0;Zu Fuss
117871;3;17.09;0.0;Zu Fuss
117887;1;4.848;0.0;Zu Fuss
117898;1;1.218;200.584857780258;Motorrad
117898;3;1.218;200.584857780258;Motorrad
117903;2;1.138;181.12497954635217;Auto
117914;3;10.623;59.27667358344599;Velo
117923;1;10.288;0.0;Zu Fuss
117932;4;0.395;0.0;Zu Fuss
117932;6;0.401;0.0;Zu Fuss
117934;1;3.208;0.0;Zu Fuss
117941;1;0.5;0.0;Zu Fuss
117942;1;2.0;0.0;Zu Fuss
117955;2;1.917;450.9733969271064;Auto
117964;2;2.16;452.4307340808491;Auto
117972;1;3.002;16.751254268803997;Velo
117983;3;0.595;0.0;Zu Fuss
117986;3;1.0;0.0;Zu Fuss
117996;4;9.275;0.0;Zu Fuss
118001;1;4.582;1077.9134609911328;Auto
118002;1;1.0;0.0;Zu Fuss
118002;4;1.0;0.0;Zu Fuss
118002;5;1.0;0.0;Zu Fuss
